"32 3rd Street Rent,""76"",""Rent"",""-38"",""40485"""
"12 5th Avenue Rent,""76"",""Rent"",""-25"",""40523"""
"45 3rd Street Rent,""76"",""Rent"",""-44"",""40548"""
"Gift Dreams Revenue,""76"",""Revenue"",""6837.5"",""40592"""
"70 1st Street Rent,""76"",""Rent"",""-72"",""33755"""
"Jason Tate (Gift Dreams Daily Wage),""76"",""Wage"",""-126.5357"",""33827"""
"Angela Munger (Gift Dreams Daily Wage),""76"",""Wage"",""-270"",""33953"""
"Kathleen Myers (Rest & Food Daily Wage),""76"",""Wage"",""-132"",""34223"""
"Lori Mitchell (Rest & Food Daily Wage),""76"",""Wage"",""-228"",""34355"""
"Tracy Stevens (Rest & Food Daily Wage),""76"",""Wage"",""-120"",""34583"""
"Taxi Ride,""76"",""Taxi Ride"",""-46.1487"",""34703"""
"Purchase from Donut Days,""76"",""Item Purchase"",""-11.648"",""34749"""
"Sold Display Stand (Tiered Product),""76"",""Item Sold"",""360"",""34761"""
"70 1st Street delivery from AJ Pederson & Son,""76"",""Delivery Contract"",""-7200"",""34401"""
"Taxi Ride,""76"",""Taxi Ride"",""-34.48164"",""41601"""
"Marketing campaigns for Gift Dreams,""75"",""Marketing"",""-500"",""41636"""
"Vantander Bank Loan Payment,""75"",""Loan Payment"",""-143"",""42136"""
"Jensen Capital Loan Payment,""75"",""Loan Payment"",""-95"",""42279"""
"Jensen Capital Loan Payment,""75"",""Loan Payment"",""-71"",""42374"""
"Rest & Food Revenue,""75"",""Revenue"",""1724.27"",""42445"""
"32 3rd Street Rent,""75"",""Rent"",""-38"",""40720"""
"Dream Gift Revenue,""75"",""Revenue"",""6471.3"",""40758"""
"12 5th Avenue Rent,""75"",""Rent"",""-25"",""34287"""
"45 3rd Street Rent,""75"",""Rent"",""-44"",""34312"""
"Gift Dreams Revenue,""75"",""Revenue"",""10327.1"",""34356"""
"70 1st Street Rent,""75"",""Rent"",""-72"",""24029"""
"Jason Tate (Gift Dreams Daily Wage),""75"",""Wage"",""-142.3526"",""24101"""
"Anita Payne (Gift Dreams Daily Wage),""75"",""Wage"",""-84"",""24243"""
"Angela Munger (Gift Dreams Daily Wage),""75"",""Wage"",""-180"",""24327"""
"Marjorie Weitzman (Gift Dreams Daily Wage),""75"",""Wage"",""-240"",""24507"""
"Monica Lewis (Dream Gift Daily Wage),""75"",""Wage"",""-84"",""24747"""
"Dawn Dennison (Dream Gift Daily Wage),""75"",""Wage"",""-285"",""24831"""
"Kathleen Myers (Rest & Food Daily Wage),""75"",""Wage"",""-110"",""25116"""
"Lori Mitchell (Rest & Food Daily Wage),""75"",""Wage"",""-228"",""25226"""
"Tracy Stevens (Rest & Food Daily Wage),""75"",""Wage"",""-120"",""25454"""
"Taxi Ride,""75"",""Taxi Ride"",""-45.89709"",""25574"""
"Taxi Ride,""75"",""Taxi Ride"",""-30.45418"",""25620"""
"Gift Dreams delivery from NY Distro Inc,""75"",""Delivery Contract"",""-30024.32"",""25651"""
"Marketing campaigns for Gift Dreams,""74"",""Marketing"",""-500"",""55675"""
"Vantander Bank Loan Payment,""74"",""Loan Payment"",""-143"",""56175"""
"Jensen Capital Loan Payment,""74"",""Loan Payment"",""-95"",""56318"""
"Jensen Capital Loan Payment,""74"",""Loan Payment"",""-71"",""56413"""
"Rest & Food Revenue,""74"",""Revenue"",""1493.69"",""56484"""
"32 3rd Street Rent,""74"",""Rent"",""-38"",""54990"""
"Dream Gift Revenue,""74"",""Revenue"",""4518.9"",""55028"""
"12 5th Avenue Rent,""74"",""Rent"",""-25"",""50509"""
"45 3rd Street Rent,""74"",""Rent"",""-44"",""50534"""
"Gift Dreams Revenue,""74"",""Revenue"",""10758.3"",""50578"""
"70 1st Street Rent,""74"",""Rent"",""-72"",""39820"""
"Jason Tate (Gift Dreams Daily Wage),""74"",""Wage"",""-142.3526"",""39892"""
"Anita Payne (Gift Dreams Daily Wage),""74"",""Wage"",""-84"",""40034"""
"Angela Munger (Gift Dreams Daily Wage),""74"",""Wage"",""-150"",""40118"""
"Marjorie Weitzman (Gift Dreams Daily Wage),""74"",""Wage"",""-240"",""40268"""
"Monica Lewis (Dream Gift Daily Wage),""74"",""Wage"",""-84"",""40508"""
"Kathleen Myers (Rest & Food Daily Wage),""74"",""Wage"",""-132"",""40592"""
"Lori Mitchell (Rest & Food Daily Wage),""74"",""Wage"",""-228"",""40724"""
"Tracy Stevens (Rest & Food Daily Wage),""74"",""Wage"",""-120"",""40952"""
"Marketing campaigns for Gift Dreams,""73"",""Marketing"",""-500"",""41072"""
"Vantander Bank Loan Payment,""73"",""Loan Payment"",""-143"",""41572"""
"Jensen Capital Loan Payment,""73"",""Loan Payment"",""-95"",""41715"""
"Jensen Capital Loan Payment,""73"",""Loan Payment"",""-71"",""41810"""
"Rest & Food Revenue,""73"",""Revenue"",""1564.16"",""41881"""
"32 3rd Street Rent,""73"",""Rent"",""-38"",""40317"""
"Dream Gift Revenue,""73"",""Revenue"",""5702.9"",""40355"""
"12 5th Avenue Rent,""73"",""Rent"",""-25"",""34652"""
"45 3rd Street Rent,""73"",""Rent"",""-44"",""34677"""
"Gift Dreams Revenue,""73"",""Revenue"",""10512.4"",""34721"""
"70 1st Street Rent,""73"",""Rent"",""-72"",""24209"""
"Jason Tate (Gift Dreams Daily Wage),""73"",""Wage"",""-126.5357"",""24281"""
"Anita Payne (Gift Dreams Daily Wage),""73"",""Wage"",""-63"",""24407"""
"Angela Munger (Gift Dreams Daily Wage),""73"",""Wage"",""-180"",""24470"""
"Marjorie Weitzman (Gift Dreams Daily Wage),""73"",""Wage"",""-240"",""24650"""
"Dawn Dennison (Dream Gift Daily Wage),""73"",""Wage"",""-285"",""24890"""
"Kathleen Myers (Rest & Food Daily Wage),""73"",""Wage"",""-88"",""25175"""
"Lori Mitchell (Rest & Food Daily Wage),""73"",""Wage"",""-228"",""25263"""
"Tracy Stevens (Rest & Food Daily Wage),""73"",""Wage"",""-120"",""25491"""
"Taxi Ride,""73"",""Taxi Ride"",""-33.87656"",""25611"""
"Taxi Ride,""73"",""Taxi Ride"",""-10.96831"",""25645"""
"Taxi Ride,""73"",""Taxi Ride"",""-30.807"",""25656"""
"Rest & Food delivery from NY Distro Inc,""73"",""Delivery Contract"",""-7350.7"",""25687"""
"Marketing campaigns for Gift Dreams,""72"",""Marketing"",""-500"",""33038"""
"Vantander Bank Loan Payment,""72"",""Loan Payment"",""-143"",""33538"""
"Jensen Capital Loan Payment,""72"",""Loan Payment"",""-95"",""33681"""
"Jensen Capital Loan Payment,""72"",""Loan Payment"",""-71"",""33776"""
"Rest & Food Revenue,""72"",""Revenue"",""1806.41"",""33847"""
"32 3rd Street Rent,""72"",""Rent"",""-38"",""32040"""
"Dream Gift Revenue,""72"",""Revenue"",""7211.9"",""32078"""
"12 5th Avenue Rent,""72"",""Rent"",""-25"",""24867"""
"45 3rd Street Rent,""72"",""Rent"",""-44"",""24892"""
"Gift Dreams Revenue,""72"",""Revenue"",""8829.5"",""24936"""
"70 1st Street Rent,""72"",""Rent"",""-72"",""16106"""
"Jason Tate (Gift Dreams Daily Wage),""72"",""Wage"",""-126.5357"",""16178"""
"Anita Payne (Gift Dreams Daily Wage),""72"",""Wage"",""-105"",""16305"""
"Angela Munger (Gift Dreams Daily Wage),""72"",""Wage"",""-180"",""16410"""
"Marjorie Weitzman (Gift Dreams Daily Wage),""72"",""Wage"",""-240"",""16590"""
"Monica Lewis (Dream Gift Daily Wage),""72"",""Wage"",""-84"",""16830"""
"Dawn Dennison (Dream Gift Daily Wage),""72"",""Wage"",""-285"",""16914"""
"Kathleen Myers (Rest & Food Daily Wage),""72"",""Wage"",""-88"",""17199"""
"Lori Mitchell (Rest & Food Daily Wage),""72"",""Wage"",""-228"",""17287"""
"Tracy Stevens (Rest & Food Daily Wage),""72"",""Wage"",""-120"",""17515"""
"Taxi Ride,""72"",""Taxi Ride"",""-36.99699"",""17635"""
"Purchase from Donut Days,""72"",""Item Purchase"",""-11.52"",""17672"""
"Purchase from Donut Days,""72"",""Item Purchase"",""-16.512"",""17683"""
"Taxi Ride,""72"",""Taxi Ride"",""-40.06396"",""17700"""
"Marketing campaigns for Gift Dreams,""71"",""Marketing"",""-500"",""17740"""
"Vantander Bank Loan Payment,""71"",""Loan Payment"",""-143"",""18240"""
"Jensen Capital Loan Payment,""71"",""Loan Payment"",""-95"",""18383"""
"Jensen Capital Loan Payment,""71"",""Loan Payment"",""-71"",""18478"""
"32 3rd Street Rent,""71"",""Rent"",""-38"",""18549"""
"Dream Gift Revenue,""71"",""Revenue"",""6957.8"",""18587"""
"12 5th Avenue Rent,""71"",""Rent"",""-25"",""11629"""
"45 3rd Street Rent,""71"",""Rent"",""-44"",""11654"""
"Gift Dreams Revenue,""71"",""Revenue"",""10664.4"",""11698"""
"70 1st Street Rent,""71"",""Rent"",""-72"",""1033"""
"Public parking for Honza Mimic,""71"",""Public Parking"",""-45"",""1105"""
"Jason Tate (Gift Dreams Daily Wage),""71"",""Wage"",""-126.5357"",""1150"""
"Anita Payne (Gift Dreams Daily Wage),""71"",""Wage"",""-84"",""1277"""
"Angela Munger (Gift Dreams Daily Wage),""71"",""Wage"",""-180"",""1361"""
"Marjorie Weitzman (Gift Dreams Daily Wage),""71"",""Wage"",""-240"",""1541"""
"Monica Lewis (Dream Gift Daily Wage),""71"",""Wage"",""-105"",""1781"""
"Dawn Dennison (Dream Gift Daily Wage),""71"",""Wage"",""-285"",""1886"""
"Purchase from IKA BOHAG,""71"",""Item Purchase"",""-7240"",""2171"""
"Purchase from Premium Produce,""71"",""Item Purchase"",""-9.715199"",""9411"""
"Marketing campaigns for Gift Dreams,""70"",""Marketing"",""-500"",""9421"""
"Vantander Bank Loan Payment,""70"",""Loan Payment"",""-143"",""9921"""
"Jensen Capital Loan Payment,""70"",""Loan Payment"",""-95"",""10064"""
"Jensen Capital Loan Payment,""70"",""Loan Payment"",""-71"",""10159"""
"Rest & Food Revenue,""70"",""Revenue"",""2027.2"",""10230"""
"32 3rd Street Rent,""70"",""Rent"",""-38"",""8203"""
"12 5th Avenue Rent,""70"",""Rent"",""-25"",""8241"""
"45 3rd Street Rent,""70"",""Rent"",""-44"",""8266"""
"70 1st Street Rent,""70"",""Rent"",""-72"",""8310"""
"Kathleen Myers (Rest & Food Daily Wage),""70"",""Wage"",""-110"",""8382"""
"Lori Mitchell (Rest & Food Daily Wage),""70"",""Wage"",""-228"",""8492"""
"Tracy Stevens (Rest & Food Daily Wage),""70"",""Wage"",""-120"",""8720"""
"32 3rd Street delivery from Essentials Appliances,""70"",""Delivery Contract"",""-4175"",""8840"""
"32 3rd Street delivery from AJ Pederson & Son,""70"",""Delivery Contract"",""-2250"",""13015"""
"Crunch Time Fitness Entrance Fee,""70"",""Entrance Fee"",""-25.6"",""15265"""
"Gift Dreams delivery from NY Distro Inc,""70"",""Delivery Contract"",""-34589.11"",""15290"""
"Dream Gift delivery from NY Distro Inc,""70"",""Delivery Contract"",""-14660.06"",""49879"""
"Marketing campaigns for Gift Dreams,""69"",""Marketing"",""-500"",""64539"""
"Vantander Bank Loan Payment,""69"",""Loan Payment"",""-143"",""65039"""
"Jensen Capital Loan Payment,""69"",""Loan Payment"",""-95"",""65182"""
"Jensen Capital Loan Payment,""69"",""Loan Payment"",""-71"",""65277"""
"Rest & Food Revenue,""69"",""Revenue"",""2453.35"",""65348"""
"32 3rd Street Rent,""69"",""Rent"",""-38"",""62895"""
"12 5th Avenue Rent,""69"",""Rent"",""-25"",""62933"""
"45 3rd Street Rent,""69"",""Rent"",""-44"",""62958"""
"Gift Dreams Revenue,""69"",""Revenue"",""9133.4"",""63002"""
"70 1st Street Rent,""69"",""Rent"",""-72"",""53869"""
"Jason Tate (Gift Dreams Daily Wage),""69"",""Wage"",""-126.5357"",""53941"""
"Angela Munger (Gift Dreams Daily Wage),""69"",""Wage"",""-270"",""54067"""
"Kathleen Myers (Rest & Food Daily Wage),""69"",""Wage"",""-132"",""54337"""
"Lori Mitchell (Rest & Food Daily Wage),""69"",""Wage"",""-228"",""54469"""
"Tracy Stevens (Rest & Food Daily Wage),""69"",""Wage"",""-120"",""54697"""
"Taxi Ride,""69"",""Taxi Ride"",""-39.57016"",""54817"""
"Purchase from Donut Days,""69"",""Item Purchase"",""-9.856"",""54857"""
"12 5th Avenue delivery from Essentials Appliances,""69"",""Delivery Contract"",""-5350"",""54866"""
"Purchase from Donut Days,""69"",""Item Purchase"",""-11.648"",""60216"""
"Taxi Ride,""69"",""Taxi Ride"",""-29.60512"",""60228"""
"Marketing campaigns for Gift Dreams,""68"",""Marketing"",""-500"",""60258"""
"Vantander Bank Loan Payment,""68"",""Loan Payment"",""-143"",""60758"""
"Jensen Capital Loan Payment,""68"",""Loan Payment"",""-95"",""60901"""
"Jensen Capital Loan Payment,""68"",""Loan Payment"",""-71"",""60996"""
"Rest & Food Revenue,""68"",""Revenue"",""2026.2"",""61067"""
"32 3rd Street Rent,""68"",""Rent"",""-38"",""59041"""
"Dream Gift Revenue,""68"",""Revenue"",""6133.7"",""59079"""
"12 5th Avenue Rent,""68"",""Rent"",""-25"",""52945"""
"45 3rd Street Rent,""68"",""Rent"",""-44"",""52970"""
"Gift Dreams Revenue,""68"",""Revenue"",""12211"",""53014"""
"70 1st Street Rent,""68"",""Rent"",""-72"",""40803"""
"Jason Tate (Gift Dreams Daily Wage),""68"",""Wage"",""-47.45087"",""40875"""
"Anita Payne (Gift Dreams Daily Wage),""68"",""Wage"",""-84"",""40922"""
"Angela Munger (Gift Dreams Daily Wage),""68"",""Wage"",""-180"",""41006"""
"Marjorie Weitzman (Gift Dreams Daily Wage),""68"",""Wage"",""-240"",""41186"""
"Monica Lewis (Dream Gift Daily Wage),""68"",""Wage"",""-84"",""41426"""
"Dawn Dennison (Dream Gift Daily Wage),""68"",""Wage"",""-285"",""41510"""
"Kathleen Myers (Rest & Food Daily Wage),""68"",""Wage"",""-110"",""41795"""
"Lori Mitchell (Rest & Food Daily Wage),""68"",""Wage"",""-228"",""41905"""
"Tracy Stevens (Rest & Food Daily Wage),""68"",""Wage"",""-120"",""42133"""
"Taxi Ride,""68"",""Taxi Ride"",""-31.66321"",""42253"""
"Taxi Ride,""68"",""Taxi Ride"",""-29.04194"",""42285"""
"Purchase from Premium Produce,""68"",""Item Purchase"",""-6.3616"",""42314"""
"Crunch Time Fitness Entrance Fee,""68"",""Entrance Fee"",""-25.6"",""42320"""
"Vantander Bank Loan Payment,""67"",""Loan Payment"",""-143"",""42346"""
"Jensen Capital Loan Payment,""67"",""Loan Payment"",""-95"",""42489"""
"Jensen Capital Loan Payment,""67"",""Loan Payment"",""-71"",""42584"""
"Rest & Food Revenue,""67"",""Revenue"",""1536.69"",""42655"""
"32 3rd Street Rent,""67"",""Rent"",""-38"",""41118"""
"Dream Gift Revenue,""67"",""Revenue"",""6404.5"",""41156"""
"12 5th Avenue Rent,""67"",""Rent"",""-25"",""34752"""
"45 3rd Street Rent,""67"",""Rent"",""-44"",""34777"""
"Gift Dreams Revenue,""67"",""Revenue"",""12228.2"",""34821"""
"70 1st Street Rent,""67"",""Rent"",""-72"",""22593"""
"Public parking for Honza Mimic,""67"",""Public Parking"",""-60"",""22665"""
"Anita Payne (Gift Dreams Daily Wage),""67"",""Wage"",""-84"",""22725"""
"Angela Munger (Gift Dreams Daily Wage),""67"",""Wage"",""-150"",""22809"""
"Marjorie Weitzman (Gift Dreams Daily Wage),""67"",""Wage"",""-240"",""22959"""
"Monica Lewis (Dream Gift Daily Wage),""67"",""Wage"",""-84"",""23199"""
"Dawn Dennison (Dream Gift Daily Wage),""67"",""Wage"",""-285"",""23283"""
"Kathleen Myers (Rest & Food Daily Wage),""67"",""Wage"",""-132"",""23568"""
"Lori Mitchell (Rest & Food Daily Wage),""67"",""Wage"",""-228"",""23700"""
"Tracy Stevens (Rest & Food Daily Wage),""67"",""Wage"",""-120"",""23928"""
"Purchase from Metro Wholesale,""67"",""Item Purchase"",""-28.59585"",""24048"""
"Purchase from Donut Days,""67"",""Item Purchase"",""-11.648"",""24076"""
"Taxi Ride,""67"",""Taxi Ride"",""-44.44149"",""24088"""
"SecurityGuard training for Jason Tate,""67"",""Employee Training"",""-266"",""24132"""
"Gift Dreams delivery from NY Distro Inc,""67"",""Delivery Contract"",""-16357.19"",""24398"""
"Rest & Food delivery from NY Distro Inc,""67"",""Delivery Contract"",""-4425.831"",""40755"""
"Vantander Bank Loan Payment,""66"",""Loan Payment"",""-143"",""45181"""
"Jensen Capital Loan Payment,""66"",""Loan Payment"",""-95"",""45324"""
"Jensen Capital Loan Payment,""66"",""Loan Payment"",""-71"",""45419"""
"Rest & Food Revenue,""66"",""Revenue"",""1511.44"",""45490"""
"32 3rd Street Rent,""66"",""Rent"",""-38"",""43979"""
"Dream Gift Revenue,""66"",""Revenue"",""3989.5"",""44017"""
"12 5th Avenue Rent,""66"",""Rent"",""-25"",""40027"""
"45 3rd Street Rent,""66"",""Rent"",""-44"",""40052"""
"Gift Dreams Revenue,""66"",""Revenue"",""11869.4"",""40096"""
"70 1st Street Rent,""66"",""Rent"",""-72"",""28227"""
"Anita Payne (Gift Dreams Daily Wage),""66"",""Wage"",""-63"",""28299"""
"Angela Munger (Gift Dreams Daily Wage),""66"",""Wage"",""-180"",""28362"""
"Marjorie Weitzman (Gift Dreams Daily Wage),""66"",""Wage"",""-240"",""28542"""
"Monica Lewis (Dream Gift Daily Wage),""66"",""Wage"",""-63"",""28782"""
"Dawn Dennison (Dream Gift Daily Wage),""66"",""Wage"",""-285"",""28845"""
"Kathleen Myers (Rest & Food Daily Wage),""66"",""Wage"",""-88"",""29130"""
"Lori Mitchell (Rest & Food Daily Wage),""66"",""Wage"",""-228"",""29218"""
"Tracy Stevens (Rest & Food Daily Wage),""66"",""Wage"",""-120"",""29446"""
"Taxi Ride,""66"",""Taxi Ride"",""-42.85498"",""29566"""
"Purchase from Five Fries,""66"",""Item Purchase"",""-20.12279"",""29609"""
"Crunch Time Fitness Entrance Fee,""66"",""Entrance Fee"",""-25.6"",""29629"""
"Vantander Bank Loan Payment,""65"",""Loan Payment"",""-143"",""29655"""
"Jensen Capital Loan Payment,""65"",""Loan Payment"",""-95"",""29798"""
"Jensen Capital Loan Payment,""65"",""Loan Payment"",""-71"",""29893"""
"Rest & Food Revenue,""65"",""Revenue"",""1621.74"",""29964"""
"32 3rd Street Rent,""65"",""Rent"",""-38"",""28342"""
"Dream Gift Revenue,""65"",""Revenue"",""7102.7"",""28380"""
"12 5th Avenue Rent,""65"",""Rent"",""-25"",""21277"""
"45 3rd Street Rent,""65"",""Rent"",""-44"",""21302"""
"Gift Dreams Revenue,""65"",""Revenue"",""10766.1"",""21346"""
"70 1st Street Rent,""65"",""Rent"",""-72"",""10580"""
"Anita Payne (Gift Dreams Daily Wage),""65"",""Wage"",""-105"",""10652"""
"Angela Munger (Gift Dreams Daily Wage),""65"",""Wage"",""-180"",""10757"""
"Marjorie Weitzman (Gift Dreams Daily Wage),""65"",""Wage"",""-240"",""10937"""
"Monica Lewis (Dream Gift Daily Wage),""65"",""Wage"",""-84"",""11177"""
"Dawn Dennison (Dream Gift Daily Wage),""65"",""Wage"",""-285"",""11261"""
"Kathleen Myers (Rest & Food Daily Wage),""65"",""Wage"",""-88"",""11546"""
"Lori Mitchell (Rest & Food Daily Wage),""65"",""Wage"",""-228"",""11634"""
"Tracy Stevens (Rest & Food Daily Wage),""65"",""Wage"",""-120"",""11862"""
"Purchase from Gastronom Italia,""65"",""Item Purchase"",""-28.16"",""11982"""
"Taxi Ride,""65"",""Taxi Ride"",""-71.83999"",""12010"""
"Purchase from Slider Shack,""65"",""Item Purchase"",""-20.10655"",""12082"""
"Purchase from Thrifty Threads,""65"",""Item Purchase"",""-72.96"",""12102"""
"Marketing campaigns for Gift Dreams,""64"",""Marketing"",""-500"",""12175"""
"Vantander Bank Loan Payment,""64"",""Loan Payment"",""-143"",""12675"""
"Jensen Capital Loan Payment,""64"",""Loan Payment"",""-95"",""12818"""
"Jensen Capital Loan Payment,""64"",""Loan Payment"",""-71"",""12913"""
"32 3rd Street Rent,""64"",""Rent"",""-38"",""12984"""
"Dream Gift Revenue,""64"",""Revenue"",""5909.2"",""13022"""
"12 5th Avenue Rent,""64"",""Rent"",""-25"",""7113"""
"45 3rd Street Rent,""64"",""Rent"",""-44"",""7138"""
"Gift Dreams Revenue,""64"",""Revenue"",""6902.4"",""7182"""
"70 1st Street Rent,""64"",""Rent"",""-72"",""279"""
"Marjorie Weitzman (Gift Dreams Daily Wage),""64"",""Wage"",""-150"",""351"""
"Monica Lewis (Dream Gift Daily Wage),""64"",""Wage"",""-105"",""501"""
"Dawn Dennison (Dream Gift Daily Wage),""64"",""Wage"",""-285"",""606"""
"Purchase from Gastronom Italia,""64"",""Item Purchase"",""-18.35415"",""891"""
"Marketing campaigns for Gift Dreams,""64"",""Marketing"",""-500"",""910"""
"Recruitment Campaign,""64"",""Recruitment Campaign"",""-700"",""1410"""
"Purchase from NY Distro Inc,""64"",""Item Purchase"",""-1279.445"",""2110"""
"Crunch Time Fitness Entrance Fee,""64"",""Entrance Fee"",""-25.6"",""3389"""
"Marketing campaigns for Rest & Food,""63"",""Marketing"",""-500"",""3415"""
"Vantander Bank Loan Payment,""63"",""Loan Payment"",""-143"",""3915"""
"Jensen Capital Loan Payment,""63"",""Loan Payment"",""-95"",""4058"""
"Jensen Capital Loan Payment,""63"",""Loan Payment"",""-71"",""4153"""
"Rest & Food Revenue,""63"",""Revenue"",""2123.08"",""4224"""
"32 3rd Street Rent,""63"",""Rent"",""-38"",""2101"""
"12 5th Avenue Rent,""63"",""Rent"",""-25"",""2139"""
"45 3rd Street Rent,""63"",""Rent"",""-44"",""2164"""
"70 1st Street Rent,""63"",""Rent"",""-72"",""2208"""
"Public parking for Honza Mimic,""63"",""Public Parking"",""-105"",""2280"""
"Kathleen Myers (Rest & Food Daily Wage),""63"",""Wage"",""-110"",""2385"""
"Lori Mitchell (Rest & Food Daily Wage),""63"",""Wage"",""-228"",""2495"""
"Tracy Stevens (Rest & Food Daily Wage),""63"",""Wage"",""-120"",""2723"""
"Vantander Bank Loan Payment,""62"",""Loan Payment"",""-143"",""2843"""
"Jensen Capital Loan Payment,""62"",""Loan Payment"",""-95"",""2986"""
"Jensen Capital Loan Payment,""62"",""Loan Payment"",""-71"",""3081"""
"Rest & Food Revenue,""62"",""Revenue"",""3634"",""3152"""
"32 3rd Street Rent,""62"",""Rent"",""-38"",""-482"""
"12 5th Avenue Rent,""62"",""Rent"",""-25"",""-444"""
"45 3rd Street Rent,""62"",""Rent"",""-44"",""-419"""
"70 1st Street Rent,""62"",""Rent"",""-72"",""-375"""
"Public parking for Honza Mimic,""62"",""Public Parking"",""-82.5"",""-303"""
"Kathleen Myers (Rest & Food Daily Wage),""62"",""Wage"",""-132"",""-221"""
"Lori Mitchell (Rest & Food Daily Wage),""62"",""Wage"",""-228"",""-89"""
"Tracy Stevens (Rest & Food Daily Wage),""62"",""Wage"",""-120"",""139"""
"Purchase from Blue Fortress Burger,""62"",""Item Purchase"",""-20.107"",""259"""
"Crunch Time Fitness Entrance Fee,""62"",""Entrance Fee"",""-25.6"",""279"""
"Dream Gift delivery from NY Distro Inc,""62"",""Delivery Contract"",""-9120.398"",""305"""
"Rest & Food delivery from NY Distro Inc,""62"",""Delivery Contract"",""-1653.222"",""9425"""
"Marketing campaigns for Rest & Food,""61"",""Marketing"",""-750"",""11079"""
"Marketing campaigns for Dream Gift,""61"",""Marketing"",""-100"",""11829"""
"Vantander Bank Loan Payment,""61"",""Loan Payment"",""-143"",""11929"""
"Jensen Capital Loan Payment,""61"",""Loan Payment"",""-95"",""12072"""
"Jensen Capital Loan Payment,""61"",""Loan Payment"",""-71"",""12167"""
"Rest & Food Revenue,""61"",""Revenue"",""3124.55"",""12238"""
"32 3rd Street Rent,""61"",""Rent"",""-38"",""9113"""
"Dream Gift Revenue,""61"",""Revenue"",""4082.4"",""9151"""
"12 5th Avenue Rent,""61"",""Rent"",""-25"",""5069"""
"45 3rd Street Rent,""61"",""Rent"",""-44"",""5094"""
"70 1st Street Rent,""61"",""Rent"",""-72"",""5138"""
"Public parking for Honza Mimic,""61"",""Public Parking"",""-30"",""5210"""
"Kathleen Myers (Rest & Food Daily Wage),""61"",""Wage"",""-110"",""5240"""
"Lori Mitchell (Rest & Food Daily Wage),""61"",""Wage"",""-228"",""5350"""
"Tracy Stevens (Rest & Food Daily Wage),""61"",""Wage"",""-120"",""5578"""
"James Steinberg (Dream Gift Daily Wage),""61"",""Wage"",""-53.60069"",""5698"""
"Venessa Gamez (Dream Gift Daily Wage),""61"",""Wage"",""-179.3871"",""5751"""
"Purchase from Manhattan Gas,""61"",""Item Purchase"",""-1250"",""5931"""
"NY AutoTow Service,""61"",""Auto Tow Service"",""-500"",""7181"""
"Purchase from AJ Pederson & Son,""61"",""Item Purchase"",""-55"",""7681"""
"Taxi Ride,""61"",""Taxi Ride"",""-21.88576"",""7736"""
"70 1st Street delivery from Essentials Appliances,""61"",""Delivery Contract"",""-12750"",""7758"""
"Purchase from AJ Pederson & Son,""61"",""Item Purchase"",""-600"",""20508"""
"Purchase from Freedom Fuel,""61"",""Item Purchase"",""-44.09785"",""21108"""
"Marketing campaigns for Rest & Food,""60"",""Marketing"",""-750"",""21152"""
"Marketing campaigns for Dream Gift,""60"",""Marketing"",""-100"",""21902"""
"Vantander Bank Loan Payment,""60"",""Loan Payment"",""-143"",""22002"""
"Jensen Capital Loan Payment,""60"",""Loan Payment"",""-95"",""22145"""
"Jensen Capital Loan Payment,""60"",""Loan Payment"",""-71"",""22240"""
"Rest & Food Revenue,""60"",""Revenue"",""2568.65"",""22311"""
"32 3rd Street Rent,""60"",""Rent"",""-38"",""19742"""
"Dream Gift Revenue,""60"",""Revenue"",""8297.8"",""19780"""
"12 5th Avenue Rent,""60"",""Rent"",""-25"",""11482"""
"45 3rd Street Rent,""60"",""Rent"",""-44"",""11507"""
"70 1st Street Rent,""60"",""Rent"",""-72"",""11551"""
"Public parking for Honza Mimic,""60"",""Public Parking"",""-7.5"",""11623"""
"Kathleen Myers (Rest & Food Daily Wage),""60"",""Wage"",""-132"",""11631"""
"Lori Mitchell (Rest & Food Daily Wage),""60"",""Wage"",""-228"",""11763"""
"Tracy Stevens (Rest & Food Daily Wage),""60"",""Wage"",""-120"",""11991"""
"James Steinberg (Dream Gift Daily Wage),""60"",""Wage"",""-53.60069"",""12111"""
"Venessa Gamez (Dream Gift Daily Wage),""60"",""Wage"",""-179.3871"",""12164"""
"Purchase from NY Distro Inc,""60"",""Item Purchase"",""-13196.86"",""12344"""
"Interior Designer,""60"",""Interior Designer"",""-900"",""25541"""
"Interior Designer,""60"",""Interior Designer"",""-5100.711"",""26441"""
"70 1st Street delivery from IKA BOHAG,""60"",""Delivery Contract"",""-2470"",""31541"""
"70 1st Street delivery from AJ Pederson & Son,""60"",""Delivery Contract"",""-14630"",""34011"""
"70 1st Street delivery from Square Appliances,""60"",""Delivery Contract"",""-5880"",""48641"""
"Marketing campaigns for Rest & Food,""59"",""Marketing"",""-750"",""54521"""
"Marketing campaigns for Dream Gift,""59"",""Marketing"",""-100"",""55271"""
"Vantander Bank Loan Payment,""59"",""Loan Payment"",""-143"",""55371"""
"Jensen Capital Loan Payment,""59"",""Loan Payment"",""-95"",""55514"""
"Jensen Capital Loan Payment,""59"",""Loan Payment"",""-71"",""55609"""
"Rest & Food Revenue,""59"",""Revenue"",""2158.1"",""55680"""
"32 3rd Street Rent,""59"",""Rent"",""-38"",""53522"""
"Dream Gift Revenue,""59"",""Revenue"",""8645.6"",""53560"""
